fecha,kpi,tipo,valor
2021-05-16,Disponibilidad Servicios,Historico,99.0747
2021-05-17,Disponibilidad Servicios,Historico,99.7878
2021-05-18,Disponibilidad Servicios,Historico,99.8097
2021-05-19,Disponibilidad Servicios,Historico,98.9094
2021-05-20,Disponibilidad Servicios,Historico,99.7446
2021-05-21,Disponibilidad Servicios,Historico,98.505
2021-05-22,Disponibilidad Servicios,Historico,99.7739
2021-05-23,Disponibilidad Servicios,Historico,98.9034
2021-05-24,Disponibilidad Servicios,Historico,99.1336
2021-05-25,Disponibilidad Servicios,Historico,98.6975
2021-05-26,Disponibilidad Servicios,Historico,99.1366
2021-05-27,Disponibilidad Servicios,Historico,98.759
2021-05-28,Disponibilidad Servicios,Historico,99.6333
2021-05-29,Disponibilidad Servicios,Historico,99.1811
2021-05-30,Disponibilidad Servicios,Historico,99.6955
2021-05-31,Disponibilidad Servicios,Historico,98.8549
2021-06-01,Disponibilidad Servicios,Historico,99.7376
2021-06-02,Disponibilidad Servicios,Historico,99.6596
2021-06-03,Disponibilidad Servicios,Historico,99.4528
2021-06-04,Disponibilidad Servicios,Historico,98.9141
2021-06-05,Disponibilidad Servicios,Historico,99.6457
2021-06-06,Disponibilidad Servicios,Historico,99.1831
2021-06-07,Disponibilidad Servicios,Historico,99.2714
2021-06-08,Disponibilidad Servicios,Historico,98.5021
2021-06-09,Disponibilidad Servicios,Historico,99.0327
2021-06-10,Disponibilidad Servicios,Historico,99.1439
2021-06-11,Disponibilidad Servicios,Historico,99.6589
2021-06-12,Disponibilidad Servicios,Historico,99.6568
2021-06-13,Disponibilidad Servicios,Historico,98.6159
2021-06-14,Disponibilidad Servicios,Historico,99.7745
2021-06-15,Disponibilidad Servicios,Historico,99.9098
2021-06-16,Disponibilidad Servicios,Historico,98.594
2021-06-17,Disponibilidad Servicios,Historico,99.5707
2021-06-18,Disponibilidad Servicios,Historico,94.5632
2021-06-19,Disponibilidad Servicios,Historico,99.1482
2021-06-20,Disponibilidad Servicios,Historico,99.5307
2021-06-21,Disponibilidad Servicios,Historico,98.9275
2021-06-22,Disponibilidad Servicios,Historico,92.7322
2021-06-23,Disponibilidad Servicios,Historico,98.7538
2021-06-24,Disponibilidad Servicios,Historico,98.6443
2021-06-25,Disponibilidad Servicios,Historico,99.6443
2021-06-26,Disponibilidad Servicios,Historico,99.4489
2021-06-27,Disponibilidad Servicios,Historico,99.8458
2021-06-28,Disponibilidad Servicios,Historico,99.8244
2021-06-29,Disponibilidad Servicios,Historico,98.5217
2021-06-30,Disponibilidad Servicios,Historico,99.0557
2021-07-01,Disponibilidad Servicios,Historico,98.5176
2021-07-02,Disponibilidad Servicios,Historico,99.8915
2021-07-03,Disponibilidad Servicios,Historico,99.4534
2021-07-04,Disponibilidad Servicios,Historico,98.5451
2021-07-05,Disponibilidad Servicios,Historico,98.8466
2021-07-06,Disponibilidad Servicios,Historico,98.6021
2021-07-07,Disponibilidad Servicios,Historico,99.9108
2021-07-08,Disponibilidad Servicios,Historico,98.664
2021-07-09,Disponibilidad Servicios,Historico,99.7611
2021-07-10,Disponibilidad Servicios,Historico,98.7024
2021-07-11,Disponibilidad Servicios,Historico,99.3343
2021-07-12,Disponibilidad Servicios,Historico,99.8945
2021-07-13,Disponibilidad Servicios,Historico,99.538
2021-07-14,Disponibilidad Servicios,Historico,99.6689
2021-07-15,Disponibilidad Servicios,Historico,99.6764
2021-07-16,Disponibilidad Servicios,Historico,98.7759
2021-07-17,Disponibilidad Servicios,Historico,99.1361
2021-07-18,Disponibilidad Servicios,Historico,99.0938
2021-07-19,Disponibilidad Servicios,Historico,99.3271
2021-07-20,Disponibilidad Servicios,Historico,99.1757
2021-07-21,Disponibilidad Servicios,Historico,99.3354
2021-07-22,Disponibilidad Servicios,Historico,99.3436
2021-07-23,Disponibilidad Servicios,Historico,99.6259
2021-07-24,Disponibilidad Servicios,Historico,98.9169
2021-07-25,Disponibilidad Servicios,Historico,98.7978
2021-07-26,Disponibilidad Servicios,Historico,95.2925
2021-07-27,Disponibilidad Servicios,Historico,98.8593
2021-07-28,Disponibilidad Servicios,Historico,98.6274
2021-07-29,Disponibilidad Servicios,Historico,99.5408
2021-07-30,Disponibilidad Servicios,Historico,98.8574
2021-07-31,Disponibilidad Servicios,Historico,98.8053
2021-08-01,Disponibilidad Servicios,Historico,99.3647
2021-08-02,Disponibilidad Servicios,Historico,99.0714
2021-08-03,Disponibilidad Servicios,Historico,98.7541
2021-08-04,Disponibilidad Servicios,Historico,98.7014
2021-08-05,Disponibilidad Servicios,Historico,98.5275
2021-08-06,Disponibilidad Servicios,Historico,98.708
2021-08-07,Disponibilidad Servicios,Historico,99.6576
2021-08-08,Disponibilidad Servicios,Historico,99.7879
2021-08-09,Disponibilidad Servicios,Historico,99.8722
2021-08-10,Disponibilidad Servicios,Historico,99.6296
2021-08-11,Disponibilidad Servicios,Historico,99.338
2021-08-12,Disponibilidad Servicios,Historico,99.2593
2021-08-13,Disponibilidad Servicios,Historico,99.7053
2021-08-14,Disponibilidad Servicios,Historico,99.8281
2021-08-15,Disponibilidad Servicios,Historico,98.9639
2021-08-16,Disponibilidad Servicios,Historico,99.8257
2021-08-17,Disponibilidad Servicios,Historico,98.7577
2021-08-18,Disponibilidad Servicios,Historico,98.8136
2021-08-19,Disponibilidad Servicios,Historico,99.3781
2021-08-20,Disponibilidad Servicios,Historico,94.6462
2021-08-21,Disponibilidad Servicios,Historico,98.8468
2021-08-22,Disponibilidad Servicios,Historico,98.5409
2021-08-23,Disponibilidad Servicios,Historico,98.6648
2021-08-24,Disponibilidad Servicios,Historico,98.5084
2021-08-25,Disponibilidad Servicios,Historico,99.1831
2021-08-26,Disponibilidad Servicios,Historico,98.7828
2021-08-27,Disponibilidad Servicios,Historico,99.4299
2021-08-28,Disponibilidad Servicios,Historico,98.9949
2021-08-29,Disponibilidad Servicios,Historico,98.549
2021-08-30,Disponibilidad Servicios,Historico,98.7596
2021-08-31,Disponibilidad Servicios,Historico,98.6456
2021-09-01,Disponibilidad Servicios,Historico,99.3924
2021-09-02,Disponibilidad Servicios,Historico,98.9043
2021-09-03,Disponibilidad Servicios,Historico,98.6697
2021-09-04,Disponibilidad Servicios,Historico,98.938
2021-09-05,Disponibilidad Servicios,Historico,99.7108
2021-09-06,Disponibilidad Servicios,Historico,99.8945
2021-09-07,Disponibilidad Servicios,Historico,99.8797
2021-09-08,Disponibilidad Servicios,Historico,98.881
2021-09-09,Disponibilidad Servicios,Historico,98.6167
2021-09-10,Disponibilidad Servicios,Historico,98.7347
2021-09-11,Disponibilidad Servicios,Historico,99.3103
2021-09-12,Disponibilidad Servicios,Historico,99.2183
2021-09-13,Disponibilidad Servicios,Historico,99.0086
2021-09-14,Disponibilidad Servicios,Historico,99.4398
2021-09-15,Disponibilidad Servicios,Historico,99.1789
2021-09-16,Disponibilidad Servicios,Historico,99.5306
2021-09-17,Disponibilidad Servicios,Historico,99.7597
2021-09-18,Disponibilidad Servicios,Historico,99.8432
2021-09-19,Disponibilidad Servicios,Historico,98.5649
2021-09-20,Disponibilidad Servicios,Historico,99.4243
2021-09-21,Disponibilidad Servicios,Historico,99.6848
2021-09-22,Disponibilidad Servicios,Historico,99.5582
2021-09-23,Disponibilidad Servicios,Historico,99.5168
2021-09-24,Disponibilidad Servicios,Historico,99.9011
2021-09-25,Disponibilidad Servicios,Historico,93.9741
2021-09-26,Disponibilidad Servicios,Historico,99.831
2021-09-27,Disponibilidad Servicios,Historico,98.7683
2021-09-28,Disponibilidad Servicios,Historico,97.8481
2021-09-29,Disponibilidad Servicios,Historico,98.8507
2021-09-30,Disponibilidad Servicios,Historico,99.2334
2021-10-01,Disponibilidad Servicios,Historico,99.869
2021-10-02,Disponibilidad Servicios,Historico,99.6567
2021-10-03,Disponibilidad Servicios,Historico,99.3156
2021-10-04,Disponibilidad Servicios,Historico,99.4709
2021-10-05,Disponibilidad Servicios,Historico,98.8683
2021-10-06,Disponibilidad Servicios,Historico,99.57
2021-10-07,Disponibilidad Servicios,Historico,98.8047
2021-10-08,Disponibilidad Servicios,Historico,99.1972
2021-10-09,Disponibilidad Servicios,Historico,99.2613
2021-10-10,Disponibilidad Servicios,Historico,99.0436
2021-10-11,Disponibilidad Servicios,Historico,98.6526
2021-10-12,Disponibilidad Servicios,Historico,98.9443
2021-10-13,Disponibilidad Servicios,Historico,98.5408
2021-10-14,Disponibilidad Servicios,Historico,98.5228
2021-10-15,Disponibilidad Servicios,Historico,99.0075
2021-10-16,Disponibilidad Servicios,Historico,98.5077
2021-10-17,Disponibilidad Servicios,Historico,99.1302
2021-10-18,Disponibilidad Servicios,Historico,99.0244
2021-10-19,Disponibilidad Servicios,Historico,98.5922
2021-10-20,Disponibilidad Servicios,Historico,99.2492
2021-10-21,Disponibilidad Servicios,Historico,99.8063
2021-10-22,Disponibilidad Servicios,Historico,99.4064
2021-10-23,Disponibilidad Servicios,Historico,99.1134
2021-10-24,Disponibilidad Servicios,Historico,99.6271
2021-10-25,Disponibilidad Servicios,Historico,94.817
2021-10-26,Disponibilidad Servicios,Historico,99.6942
2021-10-27,Disponibilidad Servicios,Historico,98.6501
2021-10-28,Disponibilidad Servicios,Historico,99.0236
2021-10-29,Disponibilidad Servicios,Historico,99.8657
2021-10-30,Disponibilidad Servicios,Historico,99.9416
2021-10-31,Disponibilidad Servicios,Historico,98.8279
2021-11-01,Disponibilidad Servicios,Historico,99.1069
2021-11-02,Disponibilidad Servicios,Historico,98.9909
2021-11-03,Disponibilidad Servicios,Historico,99.618
2021-11-04,Disponibilidad Servicios,Historico,99.718
2021-11-05,Disponibilidad Servicios,Historico,99.6078
2021-11-06,Disponibilidad Servicios,Historico,99.3725
2021-11-07,Disponibilidad Servicios,Historico,99.5272
2021-11-08,Disponibilidad Servicios,Historico,99.1564
2021-11-09,Disponibilidad Servicios,Historico,95.1966
2021-11-10,Disponibilidad Servicios,Historico,98.9417
2021-11-11,Disponibilidad Servicios,Historico,99.2224
2021-11-12,Disponibilidad Servicios,Historico,99.4314
2021-11-13,Disponibilidad Servicios,Historico,98.5701
2021-11-14,Disponibilidad Servicios,Historico,98.5708
2021-11-15,Disponibilidad Servicios,Historico,98.6014
2021-11-16,Disponibilidad Servicios,Historico,99.5299
2021-11-17,Disponibilidad Servicios,Historico,99.8422
2021-11-18,Disponibilidad Servicios,Historico,98.6901
2021-11-19,Disponibilidad Servicios,Historico,98.7532
2021-11-20,Disponibilidad Servicios,Historico,98.785
2021-11-21,Disponibilidad Servicios,Historico,99.1863
2021-11-22,Disponibilidad Servicios,Historico,99.3869
2021-11-23,Disponibilidad Servicios,Historico,99.2951
2021-11-24,Disponibilidad Servicios,Historico,98.8053
2021-11-25,Disponibilidad Servicios,Historico,98.6546
2021-11-26,Disponibilidad Servicios,Historico,99.441
2021-11-27,Disponibilidad Servicios,Historico,99.3092
2021-11-28,Disponibilidad Servicios,Historico,94.3594
2021-11-29,Disponibilidad Servicios,Historico,99.6451
2021-11-30,Disponibilidad Servicios,Historico,99.9105
2021-12-01,Disponibilidad Servicios,Historico,98.9615
2021-12-02,Disponibilidad Servicios,Historico,99.0568
2021-12-03,Disponibilidad Servicios,Historico,98.6954
2021-12-04,Disponibilidad Servicios,Historico,98.8505
2021-12-05,Disponibilidad Servicios,Historico,99.4025
2021-12-06,Disponibilidad Servicios,Historico,99.2124
2021-12-07,Disponibilidad Servicios,Historico,99.2796
2021-12-08,Disponibilidad Servicios,Historico,99.924
2021-12-09,Disponibilidad Servicios,Historico,98.896
2021-12-10,Disponibilidad Servicios,Historico,99.1653
2021-12-11,Disponibilidad Servicios,Historico,99.2435
2021-12-12,Disponibilidad Servicios,Historico,99.1573
2021-12-13,Disponibilidad Servicios,Historico,99.1483
2021-12-14,Disponibilidad Servicios,Historico,99.8717
2021-12-15,Disponibilidad Servicios,Historico,96.7575
2021-12-16,Disponibilidad Servicios,Historico,99.0439
2021-12-17,Disponibilidad Servicios,Historico,99.0735
2021-12-18,Disponibilidad Servicios,Historico,99.5318
2021-12-19,Disponibilidad Servicios,Historico,99.2379
2021-12-20,Disponibilidad Servicios,Historico,98.685
2021-12-21,Disponibilidad Servicios,Historico,98.9706
2021-12-22,Disponibilidad Servicios,Historico,98.6299
2021-12-23,Disponibilidad Servicios,Historico,99.7259
2021-12-24,Disponibilidad Servicios,Historico,99.9471
2021-12-25,Disponibilidad Servicios,Historico,99.605
2021-12-26,Disponibilidad Servicios,Historico,99.3431
2021-12-27,Disponibilidad Servicios,Historico,99.356
2021-12-28,Disponibilidad Servicios,Historico,99.6509
2021-12-29,Disponibilidad Servicios,Historico,98.5572
2021-12-30,Disponibilidad Servicios,Historico,99.7948
2021-12-31,Disponibilidad Servicios,Historico,98.7954
2022-01-01,Disponibilidad Servicios,Historico,98.8368
2022-01-02,Disponibilidad Servicios,Historico,99.4522
2022-01-03,Disponibilidad Servicios,Historico,99.531
2022-01-04,Disponibilidad Servicios,Historico,98.8096
2022-01-05,Disponibilidad Servicios,Historico,99.6795
2022-01-06,Disponibilidad Servicios,Historico,96.1268
2022-01-07,Disponibilidad Servicios,Historico,99.0745
2022-01-08,Disponibilidad Servicios,Historico,99.5019
2022-01-09,Disponibilidad Servicios,Historico,99.7668
2022-01-10,Disponibilidad Servicios,Historico,99.4053
2022-01-11,Disponibilidad Servicios,Historico,99.8403
2022-01-12,Disponibilidad Servicios,Historico,98.9402
2022-01-13,Disponibilidad Servicios,Historico,98.674
2022-01-14,Disponibilidad Servicios,Historico,99.9443
2022-01-15,Disponibilidad Servicios,Historico,98.8462
2022-01-16,Disponibilidad Servicios,Historico,99.1656
2022-01-17,Disponibilidad Servicios,Historico,99.0133
2022-01-18,Disponibilidad Servicios,Historico,94.1354
2022-01-19,Disponibilidad Servicios,Historico,99.0987
2022-01-20,Disponibilidad Servicios,Historico,99.8554
2022-01-21,Disponibilidad Servicios,Historico,97.4926
2022-01-22,Disponibilidad Servicios,Historico,99.6681
2022-01-23,Disponibilidad Servicios,Historico,99.7825
2022-01-24,Disponibilidad Servicios,Historico,98.9108
2022-01-25,Disponibilidad Servicios,Historico,99.9016
2022-01-26,Disponibilidad Servicios,Historico,99.7894
2022-01-27,Disponibilidad Servicios,Historico,99.15
2022-01-28,Disponibilidad Servicios,Historico,99.5494
2022-01-29,Disponibilidad Servicios,Historico,98.5375
2022-01-30,Disponibilidad Servicios,Historico,99.9223
2022-01-31,Disponibilidad Servicios,Historico,99.159
2022-02-01,Disponibilidad Servicios,Historico,99.4375
2022-02-02,Disponibilidad Servicios,Historico,97.4031
2022-02-03,Disponibilidad Servicios,Historico,95.8805
2022-02-04,Disponibilidad Servicios,Historico,98.7629
2022-02-05,Disponibilidad Servicios,Historico,99.6792
2022-02-06,Disponibilidad Servicios,Historico,99.6284
2022-02-07,Disponibilidad Servicios,Historico,99.5587
2022-02-08,Disponibilidad Servicios,Historico,99.827
2022-02-09,Disponibilidad Servicios,Historico,99.6488
2022-02-10,Disponibilidad Servicios,Historico,99.6951
2022-02-11,Disponibilidad Servicios,Historico,98.6669
2022-02-12,Disponibilidad Servicios,Historico,99.1068
2022-02-13,Disponibilidad Servicios,Historico,99.0391
2022-02-14,Disponibilidad Servicios,Historico,99.5602
2022-02-15,Disponibilidad Servicios,Historico,98.6631
2022-02-16,Disponibilidad Servicios,Historico,99.2857
2022-02-17,Disponibilidad Servicios,Historico,99.6131
2022-02-18,Disponibilidad Servicios,Historico,98.5978
2022-02-19,Disponibilidad Servicios,Historico,99.1524
2022-02-20,Disponibilidad Servicios,Historico,99.9004
2022-02-21,Disponibilidad Servicios,Historico,99.6181
2022-02-22,Disponibilidad Servicios,Historico,99.691
2022-02-23,Disponibilidad Servicios,Historico,99.5766
2022-02-24,Disponibilidad Servicios,Historico,99.2903
2022-02-25,Disponibilidad Servicios,Historico,98.6111
2022-02-26,Disponibilidad Servicios,Historico,99.7004
2022-02-27,Disponibilidad Servicios,Historico,99.7377
2022-02-28,Disponibilidad Servicios,Historico,98.8187
2022-03-01,Disponibilidad Servicios,Historico,99.1933
2022-03-02,Disponibilidad Servicios,Historico,93.8328
2022-03-03,Disponibilidad Servicios,Historico,99.4736
2022-03-04,Disponibilidad Servicios,Historico,99.6937
2022-03-05,Disponibilidad Servicios,Historico,98.6859
2022-03-06,Disponibilidad Servicios,Historico,99.3669
2022-03-07,Disponibilidad Servicios,Historico,98.7625
2022-03-08,Disponibilidad Servicios,Historico,99.3603
2022-03-09,Disponibilidad Servicios,Historico,99.7279
2022-03-10,Disponibilidad Servicios,Historico,98.5007
2022-03-11,Disponibilidad Servicios,Historico,99.3865
2022-03-12,Disponibilidad Servicios,Historico,98.9956
2022-03-13,Disponibilidad Servicios,Historico,95.8701
2022-03-14,Disponibilidad Servicios,Historico,98.6645
2022-03-15,Disponibilidad Servicios,Historico,95.6039
2022-03-16,Disponibilidad Servicios,Historico,99.4688
2022-03-17,Disponibilidad Servicios,Historico,98.7678
2022-03-18,Disponibilidad Servicios,Historico,99.2123
2022-03-19,Disponibilidad Servicios,Historico,99.2899
2022-03-20,Disponibilidad Servicios,Historico,98.9276
2022-03-21,Disponibilidad Servicios,Historico,99.1566
2022-03-22,Disponibilidad Servicios,Historico,98.625
2022-03-23,Disponibilidad Servicios,Historico,99.6532
2022-03-24,Disponibilidad Servicios,Historico,99.4596
2022-03-25,Disponibilidad Servicios,Historico,99.5896
2022-03-26,Disponibilidad Servicios,Historico,98.8568
2022-03-27,Disponibilidad Servicios,Historico,99.8691
2022-03-28,Disponibilidad Servicios,Historico,98.9368
2022-03-29,Disponibilidad Servicios,Historico,98.9112
2022-03-30,Disponibilidad Servicios,Historico,99.4572
2022-03-31,Disponibilidad Servicios,Historico,99.3299
2022-04-01,Disponibilidad Servicios,Historico,98.9891
2022-04-02,Disponibilidad Servicios,Historico,98.8891
2022-04-03,Disponibilidad Servicios,Historico,99.8456
2022-04-04,Disponibilidad Servicios,Historico,99.9398
2022-04-05,Disponibilidad Servicios,Historico,99.7891
2022-04-06,Disponibilidad Servicios,Historico,99.4172
2022-04-07,Disponibilidad Servicios,Historico,99.4792
2022-04-08,Disponibilidad Servicios,Historico,99.4886
2022-04-09,Disponibilidad Servicios,Historico,93.0942
2022-04-10,Disponibilidad Servicios,Historico,99.3764
2022-04-11,Disponibilidad Servicios,Historico,98.9214
2022-04-12,Disponibilidad Servicios,Historico,99.5366
2022-04-13,Disponibilidad Servicios,Historico,98.6372
2022-04-14,Disponibilidad Servicios,Historico,95.3199
2022-04-15,Disponibilidad Servicios,Historico,99.1366
2022-04-16,Disponibilidad Servicios,Historico,98.9519
2022-04-17,Disponibilidad Servicios,Historico,99.606
2022-04-18,Disponibilidad Servicios,Historico,99.2713
2022-04-19,Disponibilidad Servicios,Historico,99.9398
2022-04-20,Disponibilidad Servicios,Historico,93.0883
2022-04-21,Disponibilidad Servicios,Historico,99.5444
2022-04-22,Disponibilidad Servicios,Historico,98.9734
2022-04-23,Disponibilidad Servicios,Historico,99.2211
2022-04-24,Disponibilidad Servicios,Historico,98.9472
2022-04-25,Disponibilidad Servicios,Historico,99.4847
2022-04-26,Disponibilidad Servicios,Historico,99.87
2022-04-27,Disponibilidad Servicios,Historico,99.6586
2022-04-28,Disponibilidad Servicios,Historico,99.8299
2022-04-29,Disponibilidad Servicios,Historico,99.6905
2022-04-30,Disponibilidad Servicios,Historico,98.952
2022-05-01,Disponibilidad Servicios,Historico,99.1939
2022-05-02,Disponibilidad Servicios,Historico,99.6013
2022-05-03,Disponibilidad Servicios,Historico,99.9154
2022-05-04,Disponibilidad Servicios,Historico,99.0636
2022-05-05,Disponibilidad Servicios,Historico,98.6434
2022-05-06,Disponibilidad Servicios,Historico,98.6592
2022-05-07,Disponibilidad Servicios,Historico,94.2712
2022-05-08,Disponibilidad Servicios,Historico,98.9953
2022-05-09,Disponibilidad Servicios,Historico,99.9202
2022-05-10,Disponibilidad Servicios,Historico,98.9518
2022-05-11,Disponibilidad Servicios,Historico,99.8499
2022-05-12,Disponibilidad Servicios,Historico,99.3056
2022-05-13,Disponibilidad Servicios,Historico,99.5012
2022-05-14,Disponibilidad Servicios,Historico,98.6867
2022-05-15,Disponibilidad Servicios,Historico,98.8149
2022-05-16,Disponibilidad Servicios,Historico,98.8839
2022-05-17,Disponibilidad Servicios,Historico,99.9275
2022-05-18,Disponibilidad Servicios,Historico,99.7633
2022-05-19,Disponibilidad Servicios,Historico,99.5549
2022-05-20,Disponibilidad Servicios,Historico,99.4257
2022-05-21,Disponibilidad Servicios,Historico,98.5544
2022-05-22,Disponibilidad Servicios,Historico,98.6626
2022-05-23,Disponibilidad Servicios,Historico,99.6469
2022-05-24,Disponibilidad Servicios,Historico,98.5911
2022-05-25,Disponibilidad Servicios,Historico,99.529
2022-05-26,Disponibilidad Servicios,Historico,99.1389
2022-05-27,Disponibilidad Servicios,Historico,98.6609
2022-05-28,Disponibilidad Servicios,Historico,99.5607
2022-05-29,Disponibilidad Servicios,Historico,99.0758
2022-05-30,Disponibilidad Servicios,Historico,98.6255
2022-05-31,Disponibilidad Servicios,Historico,99.4317
2022-06-01,Disponibilidad Servicios,Historico,99.2518
2022-06-02,Disponibilidad Servicios,Historico,99.7329
2022-06-03,Disponibilidad Servicios,Historico,99.7013
2022-06-04,Disponibilidad Servicios,Historico,99.901
2022-06-05,Disponibilidad Servicios,Historico,98.7473
2022-06-06,Disponibilidad Servicios,Historico,98.7901
2022-06-07,Disponibilidad Servicios,Historico,99.7168
2022-06-08,Disponibilidad Servicios,Historico,98.985
2022-06-09,Disponibilidad Servicios,Historico,98.8325
2022-06-10,Disponibilidad Servicios,Historico,99.1243
2022-06-11,Disponibilidad Servicios,Historico,99.1643
2022-06-12,Disponibilidad Servicios,Historico,99.538
2022-06-13,Disponibilidad Servicios,Historico,98.7842
2022-06-14,Disponibilidad Servicios,Historico,98.741
2022-06-15,Disponibilidad Servicios,Historico,99.8868
2022-06-16,Disponibilidad Servicios,Historico,99.3399
2022-06-17,Disponibilidad Servicios,Historico,99.1945
2022-06-18,Disponibilidad Servicios,Historico,98.6228
2022-06-19,Disponibilidad Servicios,Historico,99.2844
2022-06-20,Disponibilidad Servicios,Historico,98.7673
2022-06-21,Disponibilidad Servicios,Historico,99.1415
2022-06-22,Disponibilidad Servicios,Historico,99.515
2022-06-23,Disponibilidad Servicios,Historico,99.2135
2022-06-24,Disponibilidad Servicios,Historico,98.5325
2022-06-25,Disponibilidad Servicios,Historico,99.3624
2022-06-26,Disponibilidad Servicios,Historico,98.8328
2022-06-27,Disponibilidad Servicios,Historico,98.6785
2022-06-28,Disponibilidad Servicios,Historico,99.466
2022-06-29,Disponibilidad Servicios,Historico,99.4996
2022-06-30,Disponibilidad Servicios,Historico,99.2217
2022-07-01,Disponibilidad Servicios,Historico,99.364
2022-07-02,Disponibilidad Servicios,Historico,98.755
2022-07-03,Disponibilidad Servicios,Historico,99.592
2022-07-04,Disponibilidad Servicios,Historico,99.1987
2022-07-05,Disponibilidad Servicios,Historico,99.3541
2022-07-06,Disponibilidad Servicios,Historico,99.6504
2022-07-07,Disponibilidad Servicios,Historico,99.2835
2022-07-08,Disponibilidad Servicios,Historico,99.3667
2022-07-09,Disponibilidad Servicios,Historico,99.8144
2022-07-10,Disponibilidad Servicios,Historico,97.2956
2022-07-11,Disponibilidad Servicios,Historico,99.5714
2022-07-12,Disponibilidad Servicios,Historico,99.8412
2022-07-13,Disponibilidad Servicios,Historico,98.5842
2022-07-14,Disponibilidad Servicios,Historico,99.5626
2022-07-15,Disponibilidad Servicios,Historico,98.6486
2022-07-16,Disponibilidad Servicios,Historico,93.0609
2022-07-17,Disponibilidad Servicios,Historico,98.5564
2022-07-18,Disponibilidad Servicios,Historico,98.683
2022-07-19,Disponibilidad Servicios,Historico,98.9664
2022-07-20,Disponibilidad Servicios,Historico,99.1952
2022-07-21,Disponibilidad Servicios,Historico,99.8487
2022-07-22,Disponibilidad Servicios,Historico,99.6264
2022-07-23,Disponibilidad Servicios,Historico,98.6582
2022-07-24,Disponibilidad Servicios,Historico,99.215
2022-07-25,Disponibilidad Servicios,Historico,99.1726
2022-07-26,Disponibilidad Servicios,Historico,98.8065
2022-07-27,Disponibilidad Servicios,Historico,99.3658
2022-07-28,Disponibilidad Servicios,Historico,98.5984
2022-07-29,Disponibilidad Servicios,Historico,98.6914
2022-07-30,Disponibilidad Servicios,Historico,98.6266
2022-07-31,Disponibilidad Servicios,Historico,99.4631
2022-08-01,Disponibilidad Servicios,Historico,98.8992
2022-08-02,Disponibilidad Servicios,Historico,96.764
2022-08-03,Disponibilidad Servicios,Historico,98.9032
2022-08-04,Disponibilidad Servicios,Historico,99.6174
2022-08-05,Disponibilidad Servicios,Historico,98.922
2022-08-06,Disponibilidad Servicios,Historico,99.3078
2022-08-07,Disponibilidad Servicios,Historico,99.5498
2022-08-08,Disponibilidad Servicios,Historico,99.2081
2022-08-09,Disponibilidad Servicios,Historico,99.2867
2022-08-10,Disponibilidad Servicios,Historico,99.473
2022-08-11,Disponibilidad Servicios,Historico,99.3262
2022-08-12,Disponibilidad Servicios,Historico,99.6704
2022-08-13,Disponibilidad Servicios,Historico,99.5064
2022-08-14,Disponibilidad Servicios,Historico,99.8599
2022-08-15,Disponibilidad Servicios,Historico,98.755
2022-08-16,Disponibilidad Servicios,Historico,99.4879
2022-08-17,Disponibilidad Servicios,Historico,99.4179
2022-08-18,Disponibilidad Servicios,Historico,98.9275
2022-08-19,Disponibilidad Servicios,Historico,98.7143
2022-08-20,Disponibilidad Servicios,Historico,99.0617
2022-08-21,Disponibilidad Servicios,Historico,96.0905
2022-08-22,Disponibilidad Servicios,Historico,99.1059
2022-08-23,Disponibilidad Servicios,Historico,99.3561
2022-08-24,Disponibilidad Servicios,Historico,95.6798
2022-08-25,Disponibilidad Servicios,Historico,99.6757
2022-08-26,Disponibilidad Servicios,Historico,99.842
2022-08-27,Disponibilidad Servicios,Historico,98.9385
2022-08-28,Disponibilidad Servicios,Historico,99.6985
2022-08-29,Disponibilidad Servicios,Historico,98.6601
2022-08-30,Disponibilidad Servicios,Historico,99.4363
2022-08-31,Disponibilidad Servicios,Historico,98.6483
2022-09-01,Disponibilidad Servicios,Historico,97.3706
2022-09-02,Disponibilidad Servicios,Historico,95.6505
2022-09-03,Disponibilidad Servicios,Historico,99.8498
2022-09-04,Disponibilidad Servicios,Historico,99.7935
2022-09-05,Disponibilidad Servicios,Historico,99.5107
2022-09-06,Disponibilidad Servicios,Historico,99.2571
2022-09-07,Disponibilidad Servicios,Historico,99.9209
2022-09-08,Disponibilidad Servicios,Historico,99.7683
2022-09-09,Disponibilidad Servicios,Historico,98.7809
2022-09-10,Disponibilidad Servicios,Historico,98.9423
2022-09-11,Disponibilidad Servicios,Historico,98.6954
2022-09-12,Disponibilidad Servicios,Historico,99.4128
2022-09-13,Disponibilidad Servicios,Historico,99.1919
2022-09-14,Disponibilidad Servicios,Historico,98.9669
2022-09-15,Disponibilidad Servicios,Historico,99.7465
2022-09-16,Disponibilidad Servicios,Historico,99.5377
2022-09-17,Disponibilidad Servicios,Historico,98.6576
2022-09-18,Disponibilidad Servicios,Historico,99.2655
2022-09-19,Disponibilidad Servicios,Historico,98.8879
2022-09-20,Disponibilidad Servicios,Historico,95.4457
2022-09-21,Disponibilidad Servicios,Historico,99.3366
2022-09-22,Disponibilidad Servicios,Historico,99.0824
2022-09-23,Disponibilidad Servicios,Historico,99.7892
2022-09-24,Disponibilidad Servicios,Historico,98.9206
2022-09-25,Disponibilidad Servicios,Historico,98.8368
2022-09-26,Disponibilidad Servicios,Historico,99.019
2022-09-27,Disponibilidad Servicios,Historico,99.6208
2022-09-28,Disponibilidad Servicios,Historico,98.7408
